Gene stable ID,Brain,Colon,Esophagus,Heart,Kidney,Liver,Pancreas,Stomach,Gene type
ENSMUSG00000000001,34.9112483402565,129.18058446078032,143.270691049432,72.89804825981666,72.9204665905612,45.74455360141926,8.9016080621037,54.0034049197927,protein_coding
ENSMUSG00000000003,0.0,0.0,0.0,0.053682780177809336,0.0,0.0,0.0,0.0,protein_coding
ENSMUSG00000000028,2.2361239154081733,11.323525057610425,5.613314691890767,22.6804351195977,2.28047958432588,0.8717227469688864,0.18163629484047963,3.4911718013892696,protein_coding
ENSMUSG00000000031,2.56742908019094,1.1378260270948117,2650.2570427020505,17.372785554836334,0.7588992454386979,1.3072341219682235,1.6722158951651958,2.2874383111696033,lncRNA
ENSMUSG00000000037,1.2269294922921148,2.6758165405251995,3.2851960205650634,0.7748468436017667,0.33372582603642637,0.01122315883484,0.0,0.28754940887072333,protein_coding
ENSMUSG00000000049,1.2444967636728481,1.0111704873394,0.4575187322807843,0.25020655946754866,4.815342658480419,1847.0937037886326,0.6861228797949016,0.3196849063879117,protein_coding
ENSMUSG00000000056,50.770084753714464,32.92747841298186,27.584422898978065,73.38625358794413,31.43263678555787,16.300847230144367,1.9716573659752334,21.77571738889043,protein_coding
ENSMUSG00000000058,54.35863761327257,34.2823122575046,78.9706199701635,52.82272750429653,59.85996990516887,12.130149126687405,7.037153076544766,22.613526010166634,protein_coding
ENSMUSG00000000078,31.124655899427335,145.04408228821433,86.9363319155129,45.36049651123226,18.316140030180666,6.103367896823197,5.511493210779584,39.87425568630557,protein_coding
ENSMUSG00000000085,75.88242839756253,61.0053548853082,51.4522593132055,66.9984792214893,23.339012774806395,2.6514495134203484,1.7018672155991743,30.452105427435168,protein_coding
ENSMUSG00000000088,459.817360118287,901.6726456728915,556.2381919671067,1358.219610643091,822.8535280623026,549.9967978560896,76.28732761078673,646.3695985597474,protein_coding
ENSMUSG00000000093,1.7696448656543888,8.01990141393027,32.89721834644137,3.3246176865104062,32.033970826832636,0.5586497688637487,0.16775454821397265,4.41470634442227,protein_coding
ENSMUSG00000000094,0.186969574337477,0.4974198428513727,4.487021403740977,0.009073209522277999,0.008941254583229,0.0,0.010426646607494669,1.0232885676376287,protein_coding
ENSMUSG00000000103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,protein_coding
ENSMUSG00000000120,3.503910733910034,4.468386787214544,4.665797780520126,1.5268232966650344,0.86735260633789,1.5784164853752767,0.03247335517909734,1.15613739170346,protein_coding
ENSMUSG00000000125,6.019690907096727,0.043265739165991336,0.011616513945616002,0.11085145517235967,0.008382426171777,0.0,0.01981062855423967,0.03263188420340533,protein_coding
ENSMUSG00000000126,7.2453869847591195,0.853582561216999,8.5094373125468,2.9746625567279903,0.5962656489572133,0.17948714382038966,0.30535400427847,2.19277819506723,protein_coding
ENSMUSG00000000127,13.3867362441185,10.479931554009413,31.18317345710243,7.61241921818267,4.941141017847026,3.360813350389627,0.743107308977355,7.97268670673455,protein_coding
ENSMUSG00000000131,153.27760424133865,98.88620009277598,82.83512543023168,109.62002229032203,49.45352309884587,15.828477042989524,4.8886285030021,52.104105940994266,protein_coding
ENSMUSG00000000134,32.6280193974236,31.3695430760105,38.5811572616174,16.272325696599534,15.481186778788667,6.222212282779776,1.0258750213402645,14.005130275331767,protein_coding
ENSMUSG00000000142,20.012852002934036,26.606939905512732,13.152680336318667,10.46665900809029,0.955952375791572,2.0295782536884035,0.497779525675296,3.0393948876919636,protein_coding
ENSMUSG00000000148,17.0800963252201,13.3985075792249,10.38826860239938,14.613260058208349,7.695388279561004,2.25032985775588,0.4407929871266047,5.892677451061154,protein_coding
ENSMUSG00000000149,95.93698779871306,29.3306748380778,44.77639989573077,78.12207939233933,75.37222537363176,15.642126426223763,1.9694869565132225,17.511991188135003,protein_coding
ENSMUSG00000000154,1.2323532577343943,103.16019772665273,17.148230180545333,1.3169510068765435,507.67621511982037,45.77077330131456,0.8313869871565119,35.75379495604853,protein_coding
ENSMUSG00000000157,0.10402929832872466,3.813661104829713,0.12044758077418934,0.17535095652432334,1.5831772585440345,0.4854952404465449,0.08695642886847199,5.63855805094427,protein_coding
ENSMUSG00000000159,0.7205009363236904,65.96504258337023,1.9585401667483147,0.031373053350667666,75.95671422411823,78.7753399693973,7.089536556379244,164.85853821043665,protein_coding
ENSMUSG00000000167,3.8609307923360396,4.066172050422463,3.458965394865007,1.7806100028611176,5.36865802729933,2.1276385871515733,0.552280349168247,2.0135512151599166,protein_coding
ENSMUSG00000000168,113.66698791229233,96.87281384229057,124.50859042933537,250.5386727042318,120.87704589333833,27.206320252065368,3.19128043034544,63.82751990996246,protein_coding
ENSMUSG00000000171,168.16657659201266,452.9122168604767,243.30427697335935,474.0422716588173,509.0327401215113,420.11058573572365,42.348069362072835,265.5848636805443,protein_coding
ENSMUSG00000000182,0.4339688157621544,0.0,0.0,0.2949067014962777,0.0,0.018054646821264335,0.0,0.0,protein_coding
ENSMUSG00000000183,0.0,0.0,1.7095388588346252,0.5194435470007094,0.0,0.0,0.0,0.0,protein_coding
ENSMUSG00000000184,38.88488840336613,92.50638775132268,40.96532636822007,56.49859779889247,6.70756085999147,2.5360547978445136,5.207893977816993,33.553880341099365,protein_coding
ENSMUSG00000000194,38.92353172544157,61.185371933062775,35.19767535990243,29.435738721710432,32.67533817253507,6.2640436386241864,1.2735245698968505,27.361766161563537,protein_coding
ENSMUSG00000000197,51.8877750589996,0.38627734942989606,0.437580869034923,0.20214101863117703,0.06898119951364667,0.015261634028177333,0.12535762429709665,0.7021325317049024,protein_coding
ENSMUSG00000000202,40.15395497406117,0.21516716615889134,0.382666547035505,0.0,0.0,0.011961821265328,0.03579815335239833,0.320019806463061,protein_coding
ENSMUSG00000000204,0.131105170566505,65.99471698928173,0.8055494462845817,0.744645971900017,0.17032620572118398,0.2535998782515427,0.08760139549238499,0.32775058362856063,protein_coding
ENSMUSG00000000214,27.406532432202898,0.21346189241591232,7.22232693049948,0.166728979483604,0.0,0.033181513076917996,0.04796257439447533,0.5336185595760746,protein_coding
ENSMUSG00000000215,2.3099265464633767,0.8566401531034766,0.5178422222244711,2.0361298683149234,0.6511143983570514,0.5335682161076957,2039.3853024326734,0.7469585548746043,protein_coding
ENSMUSG00000000216,0.4412440331238967,1.812120365617693,1.5159763985221932,0.86241037766169,24.205056970006634,0.0,0.010079091720578,0.9779767285569706,protein_coding
ENSMUSG00000000223,31.682125021273464,0.9299467648655471,7.28854825389224,0.399737661857128,0.03804324137826467,0.025932146531148337,0.03644232081209833,0.613220210645722,protein_coding
ENSMUSG00000000244,0.42035812373179865,3.188556922732957,2.76672807715844,24.663719235019773,1.0379418047120503,0.477695041244465,0.5672731694783236,0.6122331036192373,protein_coding
ENSMUSG00000000247,39.3378166471314,0.07405233247898767,0.019029713472814666,0.301578962067019,0.0,0.681013017322914,0.0,0.07513211344257734,protein_coding
ENSMUSG00000000248,0.0,0.29499070718630666,8.67711591561338,0.8580298511583796,0.0,0.0,0.16557566313579866,0.11946557254073968,protein_coding
ENSMUSG00000000253,55.825477258879566,31.7069818349663,58.85944590671627,102.59123576762545,103.2012146027202,1.3776970524868644,0.25943420515421367,27.0141996419521,protein_coding
ENSMUSG00000000263,12.055508613935677,0.0,0.019062711813535003,0.0,0.0,0.0,0.0,0.010103454349680333,protein_coding
ENSMUSG00000000266,17.61057512372977,26.7268503004302,17.1148631152812,7.312904510477494,9.939478116839693,1.0999935442782662,0.7933644094008789,16.028316533105265,protein_coding
ENSMUSG00000000275,4.290014305399914,73.28140817798426,39.83643630538293,34.5103636792801,30.483886745911963,21.362964628609664,3.306809207773743,28.660332472871232,protein_coding
ENSMUSG00000000276,40.6894594780315,5.205878264385183,5.954430798488434,43.59420876867255,2.1190979732127233,0.372082189246909,0.19441335999014298,2.703868120433363,protein_coding
ENSMUSG00000000278,22.93554841424027,56.68651343560344,96.02752097703859,16.9844000844973,171.18108300442398,29.600317670732768,4.00896136611033,21.615139456473333,protein_coding
ENSMUSG00000000282,24.098851820076167,14.722878206631668,10.236700651586093,14.187304308102606,9.08062893255088,1.1173453577601966,0.2974372356257467,6.347051310123038,protein_coding
ENSMUSG00000000290,4.5671692252764595,10.824617693975464,13.432058715345269,93.31124026939239,3.3565184505223833,3.22293143655876,0.9651732033857078,4.403853761921829,protein_coding
ENSMUSG00000000295,21.350370864316233,20.086392511860666,20.46661599058213,12.72182832857959,15.545026275880401,8.694082682995083,14.255376326603885,18.564810990161998,protein_coding
ENSMUSG00000000296,39.23861522559023,11.528366918810036,18.518630817225933,6.135095160201662,22.1412509386282,12.638090055022467,6.354540301332107,13.809662151028066,protein_coding
ENSMUSG00000000301,6.418733877756121,8.209218415664497,5.62531542413204,3.1130095743593666,3.2001605705317266,506.96086950058,2.51629336344915,2.829106364684923,protein_coding
ENSMUSG00000000303,2.5037109102581567,566.434039967551,119.12479538217708,11.900660518348403,64.94218265988665,15.679519657689205,8.741602634313784,228.63763789306734,protein_coding
ENSMUSG00000000305,13.479312878464333,0.3147329872761063,0.861394251688802,4.83901795670534,0.34820948680317637,0.03405042529243367,0.028180288564864,0.415346041231742,protein_coding
ENSMUSG00000000308,320.698472555295,2506.7983824627113,191.2817161278273,6.979350405942394,61.64928320780367,2.0202702295140234,8.772107370312144,484.24430354570933,protein_coding
ENSMUSG00000000317,2.7645169748239464,2.4232138950866435,4.933898566246147,18.545546460325742,3.94069070844995,0.5421390216641927,0.13542824937402767,1.6574758339983635,protein_coding
ENSMUSG00000000318,2.8822763058297567,4.33763571404479,14.108926877752621,6.946732520434817,2.51637300565209,1.310152080324803,2.6709309772868237,2.52236234463413,protein_coding
ENSMUSG00000000320,0.625777082912747,1.1284023602250333,13.531337052925563,1.9295714626126916,2.5400395791785333,0.339043193912969,0.11017028909959299,1.836001361268228,protein_coding
ENSMUSG00000000325,35.065445041098066,9.990014877951973,29.591066785884333,24.15400436836133,42.47747544942964,5.217887126263396,1.02768493227408,4.0999459526555695,
ENSMUSG00000000326,127.83871413618,109.94621010995657,126.54417271863667,130.2938628929673,388.913547120926,1336.469137088673,7.850272130734846,56.143358046254065,protein_coding
ENSMUSG00000000339,64.68711477224016,42.889782618064096,22.649925597684263,29.55265207038687,29.907372210345432,8.333711388109926,1.81180383090293,13.491242951596867,protein_coding
ENSMUSG00000000340,17.9160471197607,27.355896778690067,26.898964494831137,37.71184827299577,87.3655716551563,47.340753847382395,12.998787123973486,63.38049317648503,protein_coding
ENSMUSG00000000346,152.720674134426,291.21100933778234,122.32891945000966,185.8815111763097,220.06699869076067,78.77755527542944,15.094663294554735,117.43244169056368,protein_coding
ENSMUSG00000000355,137.63971817360266,100.907538609347,81.22069194586844,92.4747506754933,80.89092137320615,91.39338478730093,30.542269863972134,44.3567078580193,protein_coding
ENSMUSG00000000359,0.7290061610287629,7.5327191082965435,7.45617393680952,5.164075811562237,5.77072235400625,0.8357067011413504,0.23379194911450532,4.080642953323387,protein_coding
ENSMUSG00000000365,0.4029114359721073,0.08629698164056467,0.11745049527711034,0.217011137726805,0.058342220139472,0.024997504175461666,0.0,0.23706166126585068,protein_coding
ENSMUSG00000000374,56.01003781395207,59.67882668820183,35.03870867318033,33.07511976138236,26.577720644341138,5.065236027123404,3.5381161387740434,23.084435526686732,protein_coding
ENSMUSG00000000378,72.2792373739246,37.07833437913484,23.90887430501567,105.7322692895375,20.081044217739766,13.46002952066562,2.8663892628183034,22.162349221009464,protein_coding
ENSMUSG00000000381,0.0,0.0,0.0,0.08854172834521801,0.0,0.0,0.0,0.0,protein_coding
ENSMUSG00000000384,40.973922181694235,92.5463431559217,42.6002958768396,75.11848885492967,40.34284506920704,12.571818935416935,3.524838412021113,45.1418015389975,protein_coding
ENSMUSG00000000385,0.210712669908545,383.03864613873674,9.104719698871127,1.314594609432931,81.72810356167287,1.5144154826161687,1.0973992857308126,110.07715816519533,protein_coding
ENSMUSG00000000386,0.3604416450462276,6.850224488056244,2.3490025473454956,4.909844812633661,0.6626693246627827,1.078496939870152,0.14836746997669434,3.982501414382606,protein_coding
ENSMUSG00000000392,2.92532998700313,7.57109851732455,18.440971394638133,4.220874146451583,0.7124597861770664,0.3300751311603783,2.6300599824856135,0.5239995139238717,protein_coding
ENSMUSG00000000394,0.5129717938256108,109.39980657131103,0.032913456179245994,0.903718422915905,0.07627157739830366,0.049130181777251,204.56888407304868,3.48723154836018,protein_coding
ENSMUSG00000000399,187.33867454649365,196.43393419810533,189.38169354548734,447.8078165935023,335.097382525324,161.14630730432864,21.312864885113967,166.67394940631598,protein_coding
ENSMUSG00000000402,2.80030848814834,0.182258447604032,18.455239423276534,0.07379594032914333,8.699305137910024,0.022314123114771333,0.02305695308396467,0.8453364162836223,protein_coding
ENSMUSG00000000409,3.55983692485618,7.988843626571047,4.727515204936085,809.16028464311,2.0114042320907566,1.3519943314512466,0.7938094939594099,0.6181441188293273,protein_coding
ENSMUSG00000000411,0.1686836876654443,0.19529449332248197,0.064133361759649,0.11433734998910067,0.0,0.0,0.0,0.04098115278686033,protein_coding
ENSMUSG00000000416,79.67707960538131,15.164947715268,1.8994969189366333,0.6784409845210847,8.725788616641971,0.09322147398431367,0.12157903986881802,1.7540446244727799,protein_coding
ENSMUSG00000000420,57.0785374659251,84.71476540668958,61.11397724531394,107.61943816612033,143.431405297866,27.147554981369066,7.5692584858521235,37.80546578581333,protein_coding
ENSMUSG00000000435,0.0,0.0,4.50144567196956,0.0,0.0,0.0,0.0,0.0,protein_coding
ENSMUSG00000000439,28.22326834047843,15.6999101261464,21.676606694429367,29.910008505611668,12.603489910590467,4.2769208977331665,0.9148707533392461,9.083500116483853,protein_coding
ENSMUSG00000000440,3.51048900711956,62.133879378305664,36.69530851118602,9.284036302870383,1.8603850423925834,4.86334958966984,0.516599277190026,56.31514681399873,protein_coding
ENSMUSG00000000441,106.563932687301,128.09645342161167,119.23632215256366,137.41723484189663,77.7817026802437,57.993201430957164,11.673308115271743,148.49767366645935,protein_coding
ENSMUSG00000000486,8.958294638042936,17.257502622717734,10.060707191441155,445.78258794221307,10.454057118898003,2.65016240622691,0.9471143294278791,4.745313569044903,protein_coding
ENSMUSG00000000489,20.31641471256877,7.707824198838224,17.751717721355334,23.964279579864847,14.822521154678066,0.45290706964016936,1.0423751055279493,9.418703314006407,protein_coding
ENSMUSG00000000530,16.907131921248602,33.8419163064834,28.097034205514802,27.2310612330641,12.711849536455034,1.6139605826152168,2.09610470278547,16.029735549658866,protein_coding
ENSMUSG00000000531,40.11053696755993,4.135589528463213,5.778185878732141,8.106236543202579,2.62826330248971,0.823180488207104,0.968921325040025,2.3525057386494734,protein_coding
